Clave del Capitulo;Clave de la partida;Clave de la subpartida;Fracción Arancelaria;Descripción Fracción Arancelaria;Tipo de Operación;Tipo de UMT;Fecha Inicio de Vigencia;Fecha Fin de Vigencia;Estatus activo;
84;81;80;84818020;De hierro o acero, con resistencia a la presion inferior o igual a 18 kg/cm , excepto lo comprendido en la fraccion 8481.80.04.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818023;De control hidraulico, excepto lo comprendido en la fraccion 8481.80.15.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818025;Valvulas de aire para neumaticos y camaras de aire.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818008;Reconocibles como concebidas exclusivamente para contadores volumétricos automáticos para medir cerveza.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818009;Reconocibles para naves aéreas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818010;De asiento, de tres o mas vias, cuya seccion giratoria de la via sea a traves de accionamiento manual por palanca.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818011;Operadas por electroiman, para maquinas de lavar ropa o vajilla.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818012;Operadas con electroiman, reconocibles como concebidas exclusivamente para refrigeracion.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818013;Valvulas de expansion, termostaticas y automaticas, reconocibles como concebidas exclusivamente para refrigeracion y aire acondicionado.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818014;Automáticas o semiautomáticas, reconocibles como concebidas exclusivamente para calentadores no eléctricos.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818015;Reconocibles como concebidas exclusivamente para el funcionamiento de máquinas, aparatos o artefactos mecánicos para sistemas hidráulicos de aceite en circuitos cerrados.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818016;De comando, reconocibles como concebidas exclusivamente para automatizar el funcionamiento de maquinas, aparatos o artefactos mecanicos, con diametro de conexion superior a 19.05 mm, (3/4 de pulgada) y presion de trabajo superior a 35.15 kg/cm  (500 PSI).;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818017;De acero inoxidable, con vástago, reconocibles como concebidas exclusivamente para máquinas llenadoras de botellas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818018;De hierro o acero con resistencia a la presion superior a 18 kg/cm , excepto lo comprendido en la fraccion 8481.80.04.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818019;De metal comun, cromados, niquelados o con otro recubrimiento, excepto lo comprendido en las fracciones 8481.80.01 y 8481.80.02.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818020;De hierro o acero, con resistencia a la presion inferior o igual a 18 kg/cm , excepto lo comprendido en la fraccion 8481.80.04.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818021;De cobre, bronce, laton o aluminio, sin recubrimiento en su superficie, excepto lo comprendido en la fraccion 8481.80.02.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818022;Valvulas de funcionamiento automatico por medio de actuador, excepto lo comprendido en las fracciones 8481.80.06, 8481.80.15 y 8481.80.24.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818023;De control hidraulico, excepto lo comprendido en la fraccion 8481.80.15.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818024;Valvulas de funcionamiento automatico por medio de actuador, de apertura controlada, de cuchilla, bola o globo.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818025;Valvulas de aire para neumaticos y camaras de aire.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;80;84818005;"Bocas o válvulas regulables para riego agrícola o de jardín (""hidrantes"") con diámetro igual o inferior a 203.2 mm.";EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;90;84819003;Termocuplas o dispositivos electromagneticos, reconocibles como concebidos exclusivamente para lo comprendido en la fraccion 8481.40.04.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;90;84819001;Reconocibles como concebidas exclusivamente para trampas de vapor.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;90;84819003;Termocuplas o dispositivos electromagneticos, reconocibles como concebidos exclusivamente para lo comprendido en la fraccion 8481.40.04.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;90;84819004;Reconocibles como concebidas exclusivamente para griferia sanitaria de uso domestico.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;90;84819002;Reconocibles como concebidas exclusivamente para tractores agricolas e industriales.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;90;84819099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;90;84819001;Reconocibles como concebidas exclusivamente para trampas de vapor.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;90;84819002;Reconocibles como concebidas exclusivamente para tractores agricolas e industriales.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;90;84819004;Reconocibles como concebidas exclusivamente para griferia sanitaria de uso domestico.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;90;84819099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;10;84811001;De diafragma, con regulacion manual.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;10;84811002;Para gas, con elemento manometrico (tubo, fuelle, diafragma o capsula), incorporado.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;10;84811099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;10;84811001;De diafragma, con regulacion manual.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;10;84811099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;10;84811002;Para gas, con elemento manometrico (tubo, fuelle, diafragma o capsula), incorporado.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;40;84814001;Dispositivos termicos de seguridad, de corte, para control de anhidrido carbonico, en aparatos de uso domestico o industriales, de combustible gaseoso.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;40;84814003;Automáticas o semiautomáticas, reconocibles como concebidas exclusivamente para calentadores no eléctricos.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;40;84814004;De seguridad, y contra escape de gas, de uso domestico, excepto lo comprendido en la fraccion 8481.40.03.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;40;84814001;Dispositivos termicos de seguridad, de corte, para control de anhidrido carbonico, en aparatos de uso domestico o industriales, de combustible gaseoso.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;40;84814003;Automáticas o semiautomáticas, reconocibles como concebidas exclusivamente para calentadores no eléctricos.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;40;84814004;De seguridad, y contra escape de gas, de uso domestico, excepto lo comprendido en la fraccion 8481.40.03.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;40;84814002;Reconocibles para naves aéreas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;40;84814099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;40;84814002;Reconocibles para naves aéreas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;40;84814099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;30;84813002;Trampas de vapor.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;30;84813003;Reconocibles como concebidas exclusivamente para el funcionamiento de máquinas, aparatos o artefactos mecánicos para sistemas hidráulicos de aceite en circuitos cerrados.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;30;84813002;Trampas de vapor.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;30;84813003;Reconocibles como concebidas exclusivamente para el funcionamiento de máquinas, aparatos o artefactos mecánicos para sistemas hidráulicos de aceite en circuitos cerrados.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;30;84813001;Valvulas de retencion, que operen automaticamente, excepto lo comprendido en las fracciones 8481.30.02 y 8481.30.03.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;30;84813099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;30;84813001;Valvulas de retencion, que operen automaticamente, excepto lo comprendido en las fracciones 8481.30.02 y 8481.30.03.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;30;84813099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812001;De compuerta.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812003;De funcionamiento automatico por medio de actuador.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812005;Sencillas o en tandem, con diametro interior igual o superior a 25 mm, sin exceder de 70 mm y con resistencia a la presion superior a 17 kg/cm , para usarse en aparatos para soldar o cortar a gas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812006;Neumaticas de accionamiento manual por palanca.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812008;De inyección, de cabezas de cilindros accionadas por bulbos, reconocibles como concebidas exclusivamente para compresores de refrigeración para uso industrial.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812010;Tipo globo o tipo ángulo, de bronce o latón con diámetro de conexión hasta 76.2 mm para gases halogenados, reconocibles como concebidas exclusivamente para servicios de refrigeración.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812011;Camisas deslizables, reconocibles como concebidas exclusivamente para controles superficiales de pozos petroleros.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812002;De cobre, bronce, laton o aluminio sin recubrimiento en su superficie.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812003;De funcionamiento automatico por medio de actuador.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812005;Sencillas o en tandem, con diametro interior igual o superior a 25 mm, sin exceder de 70 mm y con resistencia a la presion superior a 17 kg/cm , para usarse en aparatos para soldar o cortar a gas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812007;Tipo globo o tipo angulo, de acero y/o hierro fundido, bridadas o roscadas, con diametro de conexion hasta 152.4 mm inclusive, para amoniaco y/o gases halogenados, reconocibles como concebidas exclusivamente para servicio de refrigeracion.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812008;De inyección, de cabezas de cilindros accionadas por bulbos, reconocibles como concebidas exclusivamente para compresores de refrigeración para uso industrial.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812010;Tipo globo o tipo ángulo, de bronce o latón con diámetro de conexión hasta 76.2 mm para gases halogenados, reconocibles como concebidas exclusivamente para servicios de refrigeración.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812011;Camisas deslizables, reconocibles como concebidas exclusivamente para controles superficiales de pozos petroleros.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812002;De cobre, bronce, laton o aluminio sin recubrimiento en su superficie.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812004;De hierro o de acero, excepto lo comprendido en la fraccion 8481.20.01.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812007;Tipo globo o tipo angulo, de acero y/o hierro fundido, bridadas o roscadas, con diametro de conexion hasta 152.4 mm inclusive, para amoniaco y/o gases halogenados, reconocibles como concebidas exclusivamente para servicio de refrigeracion.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812009;Válvulas gobernadoras del compresor, para control de presión de aire, de uso automotriz.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812012;Conjunto de válvulas (árboles de navidad o de Noel) reconocibles para la industria petrolera.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812001;De compuerta.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812004;De hierro o de acero, excepto lo comprendido en la fraccion 8481.20.01.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812006;Neumaticas de accionamiento manual por palanca.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812009;Válvulas gobernadoras del compresor, para control de presión de aire, de uso automotriz.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;81;20;84812012;Conjunto de válvulas (árboles de navidad o de Noel) reconocibles para la industria petrolera.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;20;84822001;"Ensambles de conos y rodillos conicos con numeros de serie: 15101, 331274, L44643, L44649, L68149, M12649, LM11749, LM11949, LM12749, LM29748, LM29749, LM48548, LM67048 o LM501349; rodamientos con los siguientes codigos (SET): LM11749/710 (SET 1), LM11949";EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;20;84822003;"Ensambles de conos y rodillos conicos con numeros de serie: 387A, HM803146, HM803149, HM88542, JL26749, JL69349 o L45449; rodamientos con los siguientes codigos (SET): JL69349/310 (SET 11), LM501349/310 (SET 45), JL26749F/710 (SET 46), LM29748/710 (SET 56";EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;20;84822099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;20;84822001;"Ensambles de conos y rodillos conicos con numeros de serie: 15101, 331274, L44643, L44649, L68149, M12649, LM11749, LM11949, LM12749, LM29748, LM29749, LM48548, LM67048 o LM501349; rodamientos con los siguientes codigos (SET): LM11749/710 (SET 1), LM11949";IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;20;84822003;"Ensambles de conos y rodillos conicos con numeros de serie: 387A, HM803146, HM803149, HM88542, JL26749, JL69349 o L45449; rodamientos con los siguientes codigos (SET): JL69349/310 (SET 11), LM501349/310 (SET 45), JL26749F/710 (SET 46), LM29748/710 (SET 56";IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;20;84822002;Reconocibles para naves aéreas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;20;84822099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;20;84822002;Reconocibles para naves aéreas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;50;84825001;Rodamientos de rodillos cilindricos.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;50;84825001;Rodamientos de rodillos cilindricos.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;30;84823001;Rodamientos de rodillos en forma de tonel.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;30;84823001;Rodamientos de rodillos en forma de tonel.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;40;84824001;Rodamientos de agujas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;40;84824001;Rodamientos de agujas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;10;84821002;En fila sencilla con diametro interior igual o superior a 12.7 mm, sin exceder de 50.8 mm y diametro exterior igual o superior a 40 mm, sin exceder de 100 mm, con superficie exterior esferica, excepto los de centro de eje cuadrado.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;10;84821003;Reconocibles para naves aéreas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;10;84821002;En fila sencilla con diametro interior igual o superior a 12.7 mm, sin exceder de 50.8 mm y diametro exterior igual o superior a 40 mm, sin exceder de 100 mm, con superficie exterior esferica, excepto los de centro de eje cuadrado.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;10;84821001;En fila sencilla con diametro interior superior o igual a 50.8 mm, pero inferior o igual a 76.2 mm, diametro exterior superior o igual a 100 mm, pero inferior o igual a 140 mm, y superficie esferica o cilindrica, excepto los de centro de eje cuadrado o he;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;10;84821003;Reconocibles para naves aéreas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;10;84821099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;10;84821001;En fila sencilla con diametro interior superior o igual a 50.8 mm, pero inferior o igual a 76.2 mm, diametro exterior superior o igual a 100 mm, pero inferior o igual a 140 mm, y superficie esferica o cilindrica, excepto los de centro de eje cuadrado o he;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;10;84821099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;91;84829101;Bolas de acero, calibradas, con diametro igual o inferior a 17 mm.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;91;84829101;Bolas de acero, calibradas, con diametro igual o inferior a 17 mm.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;91;84829199;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;91;84829199;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;99;84829901;Pistas o tazas con numeros de serie: 15245, L68110, L68111, L45410, M12610, LM11710, LM11910, LM12710, LM12711, LM29710, LM48510, LM67010 o LM501314, incluyendo aquellas que contengan numeros y/o letras posteriores a esos numeros de serie, segun las Norma;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;99;84829903;Pistas o tazas internos y externos, excepto lo comprendido en las fracciones 8482.99.01 y 8482.99.02.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;99;84829999;Las demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;99;84829901;Pistas o tazas con numeros de serie: 15245, L68110, L68111, L45410, M12610, LM11710, LM11910, LM12710, LM12711, LM29710, LM48510, LM67010 o LM501314, incluyendo aquellas que contengan numeros y/o letras posteriores a esos numeros de serie, segun las Norma;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;99;84829903;Pistas o tazas internos y externos, excepto lo comprendido en las fracciones 8482.99.01 y 8482.99.02.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;99;84829902;Pistas o tazas con numeros de serie: 382S, HM803110, HM88510, JL26710, JL69310, LM104911 o LM501310, incluyendo aquellas que contengan numeros y/o letras posteriores a esos numeros de serie o sus equivalentes, segun las Normas Internacionales ANSI ABMA St;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;99;84829999;Las demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;99;84829902;Pistas o tazas con numeros de serie: 382S, HM803110, HM88510, JL26710, JL69310, LM104911 o LM501310, incluyendo aquellas que contengan numeros y/o letras posteriores a esos numeros de serie o sus equivalentes, segun las Normas Internacionales ANSI ABMA St;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;80;84828001;Los demas, incluso los rodamientos combinados.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;82;80;84828001;Los demas, incluso los rodamientos combinados.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;83;90;84839001;Reconocibles como concebidas exclusivamente para tractores agricolas e industriales.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;83;90;84839001;Reconocibles como concebidas exclusivamente para tractores agricolas e industriales.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;83;90;84839099;Los demas.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;83;90;84839002;Ruedas dentadas para transmision por cadena, con peso unitario superior a 25 g, sin exceder de 2,000 kg.;IMPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;83;90;84839002;Ruedas dentadas para transmision por cadena, con peso unitario superior a 25 g, sin exceder de 2,000 kg.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;83;90;84839099;Los demas.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;83;10;84831001;Flechas o ciguenales.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;83;10;84831003;Arboles de transmision.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
84;83;10;84831006;Arboles flexibles (chicotes), excepto lo comprendido en la fraccion 8483.10.04.;EXPORTACIÓN;Kilogramo;1/11/11;(NULL);SI;
